Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sat Feb 20 2010,8:30p,Charlotte Bobcats,88,Milwaukee Bucks,93,Box Score,,17174,
Sat Feb 20 2010,7:30p,Oklahoma City Thunder,121,New York Knicks,118,Box Score,OT,19763,
Sat Feb 20 2010,7:00p,Washington Wizards,104,Toronto Raptors,109,Box Score,,19149,
Sun Feb 21 2010,3:30p,Boston Celtics,105,Denver Nuggets,114,Box Score,,19818,
Sun Feb 21 2010,6:00p,San Antonio Spurs,101,Detroit Pistons,109,Box Score,OT,20153,
Sun Feb 21 2010,8:00p,Atlanta Hawks,104,Golden State Warriors,108,Box Score,,17822,
Sun Feb 21 2010,7:00p,Oklahoma City Thunder,109,Minnesota Timberwolves,107,Box Score,,14202,
Sun Feb 21 2010,6:00p,Memphis Grizzlies,104,New Jersey Nets,94,Box Score,,12076,
Sun Feb 21 2010,7:00p,Houston Rockets,94,New Orleans Hornets,102,Box Score,,14504,
Sun Feb 21 2010,1:00p,Cleveland Cavaliers,95,Orlando Magic,101,Box Score,,17461,
Sun Feb 21 2010,8:00p,Sacramento Kings,88,Phoenix Suns,104,Box Score,,17369,
Sun Feb 21 2010,10:30p,Utah Jazz,93,Portland Trail Blazers,89,Box Score,OT,20565,
Mon Feb 22 2010,8:30p,Indiana Pacers,82,Dallas Mavericks,91,Box Score,,19585,
Mon Feb 22 2010,10:30p,Charlotte Bobcats,94,Los Angeles Clippers,98,Box Score,,15892,
Mon Feb 22 2010,7:30p,Milwaukee Bucks,83,New York Knicks,67,Box Score,,19763,
Mon Feb 22 2010,9:00p,Atlanta Hawks,105,Utah Jazz,100,Box Score,,19911,
Mon Feb 22 2010,7:00p,Chicago Bulls,95,Washington Wizards,101,Box Score,,14113,
Tue Feb 23 2010,7:30p,New York Knicks,106,Boston Celtics,110,Box Score,,18624,
Tue Feb 23 2010,7:00p,New Orleans Hornets,95,Cleveland Cavaliers,105,Box Score,,20562,
Tue Feb 23 2010,10:30p,Philadelphia 76ers,110,Golden State Warriors,102,Box Score,,17115,
Tue Feb 23 2010,8:00p,Los Angeles Lakers,99,Memphis Grizzlies,98,Box Score,,18119,
Tue Feb 23 2010,7:30p,Minnesota Timberwolves,91,Miami Heat,88,Box Score,,15854,
Tue Feb 23 2010,7:30p,Portland Trail Blazers,102,New Jersey Nets,93,Box Score,,11138,
Tue Feb 23 2010,8:00p,Phoenix Suns,104,Oklahoma City Thunder,102,Box Score,,18203,
Tue Feb 23 2010,10:00p,Detroit Pistons,101,Sacramento Kings,89,Box Score,,11557,
Wed Feb 24 2010,7:00p,Minnesota Timberwolves,92,Atlanta Hawks,98,Box Score,,15059,
Wed Feb 24 2010,8:00p,Indiana Pacers,110,Chicago Bulls,120,Box Score,,20363,
Wed Feb 24 2010,9:00p,Los Angeles Lakers,96,Dallas Mavericks,101,Box Score,,20505,
Wed Feb 24 2010,8:30p,Orlando Magic,110,Houston Rockets,92,Box Score,,15749,
Wed Feb 24 2010,10:30p,Detroit Pistons,91,Los Angeles Clippers,97,Box Score,,16095,
Wed Feb 24 2010,8:00p,New Orleans Hornets,95,Milwaukee Bucks,115,Box Score,,11936,
Wed Feb 24 2010,9:00p,Philadelphia 76ers,95,Phoenix Suns,106,Box Score,,17765,
Wed Feb 24 2010,8:30p,Oklahoma City Thunder,87,San Antonio Spurs,95,Box Score,,18400,
Wed Feb 24 2010,7:00p,Portland Trail Blazers,101,Toronto Raptors,87,Box Score,,16161,
Wed Feb 24 2010,9:00p,Charlotte Bobcats,93,Utah Jazz,102,Box Score,,19911,
Wed Feb 24 2010,7:00p,Memphis Grizzlies,99,Washington Wizards,94,Box Score,,11875,
Thu Feb 25 2010,8:00p,Cleveland Cavaliers,108,Boston Celtics,88,Box Score,,18624,
Thu Feb 25 2010,10:30p,Denver Nuggets,127,Golden State Warriors,112,Box Score,,18555,
Thu Feb 25 2010,7:00p,Milwaukee Bucks,112,Indiana Pacers,110,Box Score,,14116,
Fri Feb 26 2010,7:00p,Dallas Mavericks,111,Atlanta Hawks,103,Box Score,OT,18923,
Fri Feb 26 2010,8:00p,Portland Trail Blazers,111,Chicago Bulls,115,Box Score,OT,21508,
Fri Feb 26 2010,9:00p,Detroit Pistons,102,Denver Nuggets,107,Box Score,,19845,
Fri Feb 26 2010,8:30p,San Antonio Spurs,104,Houston Rockets,109,Box Score,,18195,
Fri Feb 26 2010,10:30p,Philadelphia 76ers,90,Los Angeles Lakers,99,Box Score,,18997,
Fri Feb 26 2010,8:00p,Charlotte Bobcats,93,Memphis Grizzlies,89,Box Score,,14713,
Fri Feb 26 2010,9:30p,Orlando Magic,93,New Orleans Hornets,100,Box Score,,16954,
Fri Feb 26 2010,8:00p,Minnesota Timberwolves,92,Oklahoma City Thunder,109,Box Score,,18203,
Fri Feb 26 2010,9:00p,Los Angeles Clippers,112,Phoenix Suns,125,Box Score,,18043,
Fri Feb 26 2010,10:00p,Utah Jazz,99,Sacramento Kings,103,Box Score,,12938,
Fri Feb 26 2010,7:00p,Cleveland Cavaliers,126,Toronto Raptors,118,Box Score,OT,20107,
Fri Feb 26 2010,7:00p,New York Knicks,118,Washington Wizards,116,Box Score,OT,17408,
Sat Feb 27 2010,1:00p,New Jersey Nets,104,Boston Celtics,96,Box Score,,18624,
Sat Feb 27 2010,10:30p,Detroit Pistons,88,Golden State Warriors,95,Box Score,,17223,
Sat Feb 27 2010,7:00p,Chicago Bulls,90,Indiana Pacers,100,Box Score,,18165,
Sat Feb 27 2010,3:30p,Milwaukee Bucks,94,Miami Heat,71,Box Score,,18883,
Sat Feb 27 2010,8:00p,Portland Trail Blazers,110,Minnesota Timberwolves,91,Box Score,,19266,
Sat Feb 27 2010,7:30p,Memphis Grizzlies,120,New York Knicks,109,Box Score,,19763,
Sat Feb 27 2010,9:00p,Houston Rockets,110,Utah Jazz,133,Box Score,,19911,
Sun Feb 28 2010,6:00p,Milwaukee Bucks,102,Atlanta Hawks,106,Box Score,OT,16381,
Sun Feb 28 2010,9:30p,New Orleans Hornets,100,Dallas Mavericks,108,Box Score,,19911,
Sun Feb 28 2010,3:30p,Denver Nuggets,89,Los Angeles Lakers,95,Box Score,,18997,
Sun Feb 28 2010,6:00p,Washington Wizards,89,New Jersey Nets,85,Box Score,,11844,
Sun Feb 28 2010,7:00p,Toronto Raptors,99,Oklahoma City Thunder,119,Box Score,,18203,
Sun Feb 28 2010,7:00p,Miami Heat,80,Orlando Magic,96,Box Score,,17461,
Sun Feb 28 2010,9:00p,Los Angeles Clippers,92,Sacramento Kings,97,Box Score,,13071,
Sun Feb 28 2010,1:00p,Phoenix Suns,110,San Antonio Spurs,113,Box Score,,18581,
Mon Mar 1 2010,7:00p,Dallas Mavericks,89,Charlotte Bobcats,84,Box Score,,15691,
Mon Mar 1 2010,8:00p,Atlanta Hawks,116,Chicago Bulls,92,Box Score,,19011,
Mon Mar 1 2010,7:00p,New York Knicks,93,Cleveland Cavaliers,124,Box Score,,20562,
Mon Mar 1 2010,8:30p,Toronto Raptors,92,Houston Rockets,116,Box Score,,13943,
Mon Mar 1 2010,10:30p,Utah Jazz,104,Los Angeles Clippers,108,Box Score,,15422,
Mon Mar 1 2010,8:00p,Portland Trail Blazers,103,Memphis Grizzlies,93,Box Score,,11123,
Mon Mar 1 2010,8:00p,San Antonio Spurs,106,New Orleans Hornets,92,Box Score,,13655,
Mon Mar 1 2010,7:00p,Orlando Magic,126,Philadelphia 76ers,105,Box Score,,15817,
Mon Mar 1 2010,9:00p,Denver Nuggets,85,Phoenix Suns,101,Box Score,,18159,
Tue Mar 2 2010,7:30p,Boston Celtics,105,Detroit Pistons,100,Box Score,,17956,
Tue Mar 2 2010,10:30p,Indiana Pacers,99,Los Angeles Lakers,122,Box Score,,18997,
Tue Mar 2 2010,7:30p,Golden State Warriors,106,Miami Heat,110,Box Score,,15213,
Tue Mar 2 2010,8:00p,Sacramento Kings,107,Oklahoma City Thunder,113,Box Score,,17677,
Wed Mar 3 2010,7:00p,Philadelphia 76ers,93,Atlanta Hawks,112,Box Score,,15408,
Wed Mar 3 2010,7:30p,Charlotte Bobcats,80,Boston Celtics,104,Box Score,,18624,
Wed Mar 3 2010,8:30p,Minnesota Timberwolves,109,Dallas Mavericks,112,Box Score,,19511,
Wed Mar 3 2010,9:00p,Oklahoma City Thunder,90,Denver Nuggets,119,Box Score,,18822,
Wed Mar 3 2010,8:30p,Sacramento Kings,84,Houston Rockets,81,Box Score,,15651,
Wed Mar 3 2010,10:30p,Phoenix Suns,127,Los Angeles Clippers,101,Box Score,,17455,
Wed Mar 3 2010,8:00p,Washington Wizards,87,Milwaukee Bucks,100,Box Score,,13247,
Wed Mar 3 2010,7:30p,Cleveland Cavaliers,111,New Jersey Nets,92,Box Score,,17502,
Wed Mar 3 2010,8:00p,Memphis Grizzlies,104,New Orleans Hornets,100,Box Score,,14347,
Wed Mar 3 2010,7:30p,Detroit Pistons,104,New York Knicks,128,Box Score,,19341,
Wed Mar 3 2010,7:00p,Golden State Warriors,90,Orlando Magic,117,Box Score,,17461,
Wed Mar 3 2010,10:00p,Indiana Pacers,79,Portland Trail Blazers,102,Box Score,,20623,
Thu Mar 4 2010,8:00p,Memphis Grizzlies,105,Chicago Bulls,96,Box Score,,19187,
Thu Mar 4 2010,8:00p,Los Angeles Lakers,111,Miami Heat,114,Box Score,OT,19600,
Thu Mar 4 2010,10:30p,Utah Jazz,116,Phoenix Suns,108,Box Score,,17912,
Fri Mar 5 2010,7:30p,Golden State Warriors,122,Atlanta Hawks,127,Box Score,,14066,
Fri Mar 5 2010,7:00p,Los Angeles Lakers,83,Charlotte Bobcats,98,Box Score,,19568,
Fri Mar 5 2010,7:00p,Detroit Pistons,92,Cleveland Cavaliers,99,Box Score,,20562,
Fri Mar 5 2010,8:30p,Sacramento Kings,100,Dallas Mavericks,108,Box Score,,19954,
Fri Mar 5 2010,9:00p,Indiana Pacers,114,Denver Nuggets,122,Box Score,,19155,
Fri Mar 5 2010,10:30p,Oklahoma City Thunder,104,Los Angeles Clippers,87,Box Score,,18497,
Fri Mar 5 2010,8:00p,Orlando Magic,97,New Jersey Nets,87,Box Score,,15320,
Fri Mar 5 2010,7:00p,Boston Celtics,96,Philadelphia 76ers,86,Box Score,,19008,
Fri Mar 5 2010,9:30p,New Orleans Hornets,91,San Antonio Spurs,102,Box Score,,18581,
Fri Mar 5 2010,7:00p,New York Knicks,96,Toronto Raptors,102,Box Score,,18889,
Fri Mar 5 2010,7:00p,Milwaukee Bucks,102,Washington Wizards,74,Box Score,,16963,
Sat Mar 6 2010,7:00p,Golden State Warriors,90,Charlotte Bobcats,101,Box Score,,19392,
Sat Mar 6 2010,8:00p,Dallas Mavericks,122,Chicago Bulls,116,Box Score,,21737,
Sat Mar 6 2010,8:00p,San Antonio Spurs,102,Memphis Grizzlies,92,Box Score,,15928,
Sat Mar 6 2010,7:30p,Atlanta Hawks,94,Miami Heat,100,Box Score,,19600,
Sat Mar 6 2010,8:30p,Cleveland Cavaliers,85,Milwaukee Bucks,92,Box Score,,18717,
Sat Mar 6 2010,8:00p,Houston Rockets,112,Minnesota Timberwolves,98,Box Score,,15587,
Sat Mar 6 2010,7:30p,New Jersey Nets,113,New York Knicks,93,Box Score,,19763,
Sat Mar 6 2010,9:00p,Indiana Pacers,105,Phoenix Suns,113,Box Score,,18180,
Sat Mar 6 2010,9:00p,Los Angeles Clippers,85,Utah Jazz,107,Box Score,,19911,
Sun Mar 7 2010,8:00p,Washington Wizards,83,Boston Celtics,86,Box Score,,18624,
Sun Mar 7 2010,10:30p,Portland Trail Blazers,106,Denver Nuggets,118,Box Score,,17266,
Sun Mar 7 2010,6:00p,Houston Rockets,107,Detroit Pistons,110,Box Score,OT,18422,
Sun Mar 7 2010,2:30p,Los Angeles Lakers,94,Orlando Magic,96,Box Score,,17461,
Sun Mar 7 2010,9:00p,Oklahoma City Thunder,108,Sacramento Kings,102,Box Score,,12081,
Sun Mar 7 2010,12:00p,Philadelphia 76ers,114,Toronto Raptors,101,Box Score,,18736,
Mon Mar 8 2010,7:00p,San Antonio Spurs,95,Cleveland Cavaliers,97,Box Score,,20562,
Mon Mar 8 2010,8:00p,New Jersey Nets,101,Memphis Grizzlies,107,Box Score,,10317,
Mon Mar 8 2010,8:00p,Dallas Mavericks,125,Minnesota Timberwolves,112,Box Score,,14007,
Mon Mar 8 2010,8:00p,Golden State Warriors,131,New Orleans Hornets,135,Box Score,,13889,
Mon Mar 8 2010,7:30p,Atlanta Hawks,98,New York Knicks,99,Box Score,,19763,
Tue Mar 9 2010,7:00p,Miami Heat,78,Charlotte Bobcats,83,Box Score,,18646,
Tue Mar 9 2010,8:00p,Utah Jazz,132,Chicago Bulls,108,Box Score,,18451,
Tue Mar 9 2010,7:00p,Philadelphia 76ers,96,Indiana Pacers,107,Box Score,,11535,
Tue Mar 9 2010,10:30p,Toronto Raptors,107,Los Angeles Lakers,109,Box Score,,18997,
Tue Mar 9 2010,8:00p,Boston Celtics,84,Milwaukee Bucks,86,Box Score,,14316,
Tue Mar 9 2010,7:00p,Los Angeles Clippers,87,Orlando Magic,113,Box Score,,17461,
Tue Mar 9 2010,10:00p,Sacramento Kings,81,Portland Trail Blazers,88,Box Score,,20587,
Tue Mar 9 2010,7:00p,Houston Rockets,96,Washington Wizards,88,Box Score,,10422,
Wed Mar 10 2010,7:30p,Memphis Grizzlies,111,Boston Celtics,91,Box Score,,18624,
Wed Mar 10 2010,8:30p,New Jersey Nets,87,Dallas Mavericks,96,Box Score,,19770,
Wed Mar 10 2010,7:30p,Utah Jazz,115,Detroit Pistons,104,Box Score,,16908,
Wed Mar 10 2010,7:30p,Los Angeles Clippers,97,Miami Heat,108,Box Score,,14785,
Wed Mar 10 2010,8:00p,Denver Nuggets,110,Minnesota Timberwolves,102,Box Score,,14256,
Wed Mar 10 2010,8:00p,New Orleans Hornets,83,Oklahoma City Thunder,98,Box Score,,18203,
Wed Mar 10 2010,7:00p,Charlotte Bobcats,102,Philadelphia 76ers,87,Box Score,,11358,
Wed Mar 10 2010,10:00p,Toronto Raptors,90,Sacramento Kings,113,Box Score,,13412,
Wed Mar 10 2010,8:30p,New York Knicks,87,San Antonio Spurs,97,Box Score,,18278,
Thu Mar 11 2010,10:30p,Portland Trail Blazers,110,Golden State Warriors,105,Box Score,,17308,
Thu Mar 11 2010,8:00p,Chicago Bulls,82,Orlando Magic,111,Box Score,,17461,
Thu Mar 11 2010,7:00p,Atlanta Hawks,105,Washington Wizards,99,Box Score,,13625,
Fri Mar 12 2010,7:30p,Indiana Pacers,103,Boston Celtics,122,Box Score,,18624,
Fri Mar 12 2010,7:00p,Los Angeles Clippers,98,Charlotte Bobcats,106,Box Score,,15835,
Fri Mar 12 2010,8:00p,Washington Wizards,87,Detroit Pistons,101,Box Score,,20273,
Fri Mar 12 2010,8:00p,New York Knicks,112,Memphis Grizzlies,119,Box Score,,12236,
Fri Mar 12 2010,7:30p,Chicago Bulls,95,Miami Heat,108,Box Score,,19600,
Fri Mar 12 2010,8:30p,Utah Jazz,87,Milwaukee Bucks,95,Box Score,,14917,
Fri Mar 12 2010,8:00p,San Antonio Spurs,103,Minnesota Timberwolves,85,Box Score,,17009,
Fri Mar 12 2010,8:00p,Denver Nuggets,102,New Orleans Hornets,95,Box Score,,17220,
Fri Mar 12 2010,8:00p,New Jersey Nets,102,Oklahoma City Thunder,104,Box Score,,18203,
Fri Mar 12 2010,7:00p,Cleveland Cavaliers,100,Philadelphia 76ers,95,Box Score,,20433,
Fri Mar 12 2010,9:00p,Los Angeles Lakers,102,Phoenix Suns,96,Box Score,,18422,
Fri Mar 12 2010,10:00p,Portland Trail Blazers,110,Sacramento Kings,94,Box Score,,12110,
Sat Mar 13 2010,7:00p,Detroit Pistons,99,Atlanta Hawks,112,Box Score,,18214,
Sat Mar 13 2010,8:30p,New York Knicks,128,Dallas Mavericks,94,Box Score,,20224,
Sat Mar 13 2010,10:30p,Toronto Raptors,112,Golden State Warriors,124,Box Score,,17655,
Sat Mar 13 2010,8:30p,New Jersey Nets,108,Houston Rockets,116,Box Score,,16998,
Sat Mar 13 2010,8:00p,Denver Nuggets,125,Memphis Grizzlies,108,Box Score,,17023,
Sat Mar 13 2010,8:30p,Los Angeles Clippers,88,San Antonio Spurs,118,Box Score,,18581,
Sat Mar 13 2010,7:00p,Orlando Magic,109,Washington Wizards,95,Box Score,,20173,
Sun Mar 14 2010,3:30p,Boston Celtics,93,Cleveland Cavaliers,104,Box Score,,20562,
Sun Mar 14 2010,6:00p,Philadelphia 76ers,91,Miami Heat,104,Box Score,,18129,
Sun Mar 14 2010,1:00p,Indiana Pacers,94,Milwaukee Bucks,98,Box Score,,15107,
Sun Mar 14 2010,7:00p,Utah Jazz,111,Oklahoma City Thunder,119,Box Score,,18203,
Sun Mar 14 2010,6:00p,Charlotte Bobcats,96,Orlando Magic,89,Box Score,,17461,
Sun Mar 14 2010,8:00p,New Orleans Hornets,106,Phoenix Suns,120,Box Score,,18218,
Sun Mar 14 2010,9:00p,Toronto Raptors,98,Portland Trail Blazers,109,Box Score,,20639,
Sun Mar 14 2010,9:00p,Minnesota Timberwolves,100,Sacramento Kings,114,Box Score,,10736,
Mon Mar 15 2010,8:00p,Detroit Pistons,93,Boston Celtics,119,Box Score,,18624,
Mon Mar 15 2010,10:30p,Los Angeles Lakers,124,Golden State Warriors,121,Box Score,,20038,
Mon Mar 15 2010,8:30p,Denver Nuggets,123,Houston Rockets,125,Box Score,,16369,
Mon Mar 15 2010,10:30p,New Orleans Hornets,108,Los Angeles Clippers,100,Box Score,,15617,
Mon Mar 15 2010,7:00p,New York Knicks,94,Philadelphia 76ers,84,Box Score,,13563,
Mon Mar 15 2010,9:00p,Washington Wizards,89,Utah Jazz,112,Box Score,,19611,
Tue Mar 16 2010,9:00p,Washington Wizards,87,Denver Nuggets,97,Box Score,,17447,
Tue Mar 16 2010,7:30p,Cleveland Cavaliers,113,Detroit Pistons,101,Box Score,,22076,
Tue Mar 16 2010,7:00p,Charlotte Bobcats,94,Indiana Pacers,99,Box Score,,10850,
Tue Mar 16 2010,8:00p,Chicago Bulls,97,Memphis Grizzlies,104,Box Score,,15413,
Tue Mar 16 2010,7:30p,San Antonio Spurs,88,Miami Heat,76,Box Score,,18925,
Tue Mar 16 2010,7:30p,Atlanta Hawks,108,New Jersey Nets,84,Box Score,,11128,
Tue Mar 16 2010,10:00p,Minnesota Timberwolves,114,Phoenix Suns,152,Box Score,,18197,
Tue Mar 16 2010,10:00p,Los Angeles Lakers,106,Sacramento Kings,99,Box Score,,17361,
Wed Mar 17 2010,7:30p,New York Knicks,97,Boston Celtics,109,Box Score,,18624,
Wed Mar 17 2010,7:00p,Oklahoma City Thunder,92,Charlotte Bobcats,100,Box Score,,16179,
Wed Mar 17 2010,7:00p,Indiana Pacers,94,Cleveland Cavaliers,99,Box Score,,20562,
Wed Mar 17 2010,8:30p,Chicago Bulls,106,Dallas Mavericks,113,Box Score,,20406,
Wed Mar 17 2010,10:30p,New Orleans Hornets,121,Golden State Warriors,131,Box Score,,17155,
Wed Mar 17 2010,8:30p,Memphis Grizzlies,94,Houston Rockets,107,Box Score,,16142,
Wed Mar 17 2010,10:30p,Milwaukee Bucks,93,Los Angeles Clippers,101,Box Score,,15241,
Wed Mar 17 2010,8:00p,San Antonio Spurs,84,Orlando Magic,110,Box Score,,17461,
Wed Mar 17 2010,7:00p,New Jersey Nets,97,Philadelphia 76ers,108,Box Score,,11618,
Wed Mar 17 2010,7:00p,Atlanta Hawks,105,Toronto Raptors,106,Box Score,,18441,
Wed Mar 17 2010,9:00p,Minnesota Timberwolves,100,Utah Jazz,122,Box Score,,19851,
Thu Mar 18 2010,9:30p,New Orleans Hornets,80,Denver Nuggets,93,Box Score,,19155,
Thu Mar 18 2010,7:00p,Orlando Magic,108,Miami Heat,102,Box Score,OT,18874,
Fri Mar 19 2010,7:30p,Charlotte Bobcats,92,Atlanta Hawks,93,Box Score,OT,17697,
Fri Mar 19 2010,8:00p,Cleveland Cavaliers,92,Chicago Bulls,85,Box Score,,23129,
Fri Mar 19 2010,8:30p,Boston Celtics,94,Houston Rockets,87,Box Score,,18198,
Fri Mar 19 2010,7:00p,Detroit Pistons,102,Indiana Pacers,106,Box Score,,13583,
Fri Mar 19 2010,10:30p,Minnesota Timberwolves,96,Los Angeles Lakers,104,Box Score,,18997,
Fri Mar 19 2010,7:30p,Philadelphia 76ers,88,New York Knicks,92,Box Score,,19763,
Fri Mar 19 2010,10:00p,Utah Jazz,100,Phoenix Suns,110,Box Score,,18422,
Fri Mar 19 2010,10:00p,Washington Wizards,74,Portland Trail Blazers,76,Box Score,,20592,
Fri Mar 19 2010,10:00p,Milwaukee Bucks,114,Sacramento Kings,108,Box Score,2OT,12098,
Fri Mar 19 2010,8:30p,Golden State Warriors,116,San Antonio Spurs,147,Box Score,,18581,
Fri Mar 19 2010,7:00p,Oklahoma City Thunder,115,Toronto Raptors,89,Box Score,,19351,
Sat Mar 20 2010,9:00p,Boston Celtics,102,Dallas Mavericks,93,Box Score,,20488,
Sat Mar 20 2010,9:00p,Milwaukee Bucks,102,Denver Nuggets,97,Box Score,,19390,
Sat Mar 20 2010,8:00p,Golden State Warriors,107,Memphis Grizzlies,123,Box Score,,14897,
Sat Mar 20 2010,7:30p,Charlotte Bobcats,71,Miami Heat,77,Box Score,,18766,
Sat Mar 20 2010,7:30p,Toronto Raptors,100,New Jersey Nets,90,Box Score,,11048,
Sat Mar 20 2010,7:00p,Chicago Bulls,98,Philadelphia 76ers,84,Box Score,,16098,
Sat Mar 20 2010,9:00p,New Orleans Hornets,86,Utah Jazz,106,Box Score,,18766,
Sun Mar 21 2010,8:00p,San Antonio Spurs,114,Atlanta Hawks,119,Box Score,OT,18729,
Sun Mar 21 2010,6:00p,Detroit Pistons,79,Cleveland Cavaliers,104,Box Score,,20562,
Sun Mar 21 2010,2:30p,Oklahoma City Thunder,101,Indiana Pacers,121,Box Score,,14701,
Sun Mar 21 2010,3:30p,Sacramento Kings,102,Los Angeles Clippers,89,Box Score,,17233,
Sun Mar 21 2010,9:30p,Washington Wizards,92,Los Angeles Lakers,99,Box Score,,18997,
Sun Mar 21 2010,1:00p,Houston Rockets,116,New York Knicks,112,Box Score,,17242,
Sun Mar 21 2010,10:30p,Portland Trail Blazers,87,Phoenix Suns,93,Box Score,,18422,
Mon Mar 22 2010,8:00p,Houston Rockets,88,Chicago Bulls,98,Box Score,,19834,
Mon Mar 22 2010,10:30p,Phoenix Suns,133,Golden State Warriors,131,Box Score,,18722,
Mon Mar 22 2010,8:00p,Atlanta Hawks,95,Milwaukee Bucks,98,Box Score,,14186,
Mon Mar 22 2010,8:00p,Toronto Raptors,106,Minnesota Timberwolves,100,Box Score,,14554,
Mon Mar 22 2010,7:30p,Miami Heat,99,New Jersey Nets,89,Box Score,,11934,
Mon Mar 22 2010,8:00p,Dallas Mavericks,99,New Orleans Hornets,115,Box Score,,14047,
Mon Mar 22 2010,8:00p,San Antonio Spurs,99,Oklahoma City Thunder,96,Box Score,,18203,
Mon Mar 22 2010,7:00p,Orlando Magic,109,Philadelphia 76ers,93,Box Score,,13995,
Mon Mar 22 2010,10:00p,Memphis Grizzlies,102,Sacramento Kings,85,Box Score,,11497,
Mon Mar 22 2010,9:00p,Boston Celtics,97,Utah Jazz,110,Box Score,,19911,
Tue Mar 23 2010,8:30p,Los Angeles Clippers,96,Dallas Mavericks,106,Box Score,,19705,
Tue Mar 23 2010,7:30p,Indiana Pacers,98,Detroit Pistons,83,Box Score,,17109,
Tue Mar 23 2010,7:30p,Denver Nuggets,104,New York Knicks,109,Box Score,,19763,
Tue Mar 23 2010,7:00p,Charlotte Bobcats,95,Washington Wizards,86,Box Score,OT,12742,
Wed Mar 24 2010,7:00p,Orlando Magic,84,Atlanta Hawks,86,Box Score,,16887,
Wed Mar 24 2010,7:00p,Denver Nuggets,99,Boston Celtics,113,Box Score,,18624,
Wed Mar 24 2010,7:00p,Minnesota Timberwolves,95,Charlotte Bobcats,108,Box Score,,14457,
Wed Mar 24 2010,10:30p,Memphis Grizzlies,110,Golden State Warriors,128,Box Score,,17123,
Wed Mar 24 2010,7:00p,Washington Wizards,82,Indiana Pacers,99,Box Score,,12504,
Wed Mar 24 2010,8:00p,Philadelphia 76ers,101,Milwaukee Bucks,86,Box Score,,12675,
Wed Mar 24 2010,7:30p,Sacramento Kings,79,New Jersey Nets,93,Box Score,,10068,
Wed Mar 24 2010,8:00p,Cleveland Cavaliers,105,New Orleans Hornets,92,Box Score,,18008,
Wed Mar 24 2010,8:00p,Houston Rockets,104,Oklahoma City Thunder,122,Box Score,,18203,
Wed Mar 24 2010,9:30p,Los Angeles Lakers,92,San Antonio Spurs,83,Box Score,,18581,
Wed Mar 24 2010,7:00p,Utah Jazz,113,Toronto Raptors,87,Box Score,,16178,
Thu Mar 25 2010,8:00p,Miami Heat,103,Chicago Bulls,74,Box Score,,21592,
Thu Mar 25 2010,8:30p,Los Angeles Clippers,99,Houston Rockets,93,Box Score,,15201,
Thu Mar 25 2010,10:30p,Dallas Mavericks,89,Portland Trail Blazers,101,Box Score,,20611,
Fri Mar 26 2010,7:30p,Sacramento Kings,86,Boston Celtics,94,Box Score,,18624,
Fri Mar 26 2010,7:00p,Washington Wizards,96,Charlotte Bobcats,107,Box Score,,16365,
Fri Mar 26 2010,7:00p,Utah Jazz,106,Indiana Pacers,122,Box Score,,15463,
Fri Mar 26 2010,8:30p,Miami Heat,87,Milwaukee Bucks,74,Box Score,,17841,
Fri Mar 26 2010,8:00p,Detroit Pistons,110,New Jersey Nets,118,Box Score,,13469,
Fri Mar 26 2010,8:00p,Los Angeles Lakers,75,Oklahoma City Thunder,91,Box Score,,18203,
Fri Mar 26 2010,7:00p,Minnesota Timberwolves,97,Orlando Magic,106,Box Score,,17461,
Fri Mar 26 2010,7:00p,Atlanta Hawks,98,Philadelphia 76ers,105,Box Score,,13293,
Fri Mar 26 2010,10:00p,New York Knicks,96,Phoenix Suns,132,Box Score,,18422,
Fri Mar 26 2010,8:30p,Cleveland Cavaliers,97,San Antonio Spurs,102,Box Score,,18581,
Fri Mar 26 2010,7:00p,Denver Nuggets,97,Toronto Raptors,96,Box Score,,19800,
Sat Mar 27 2010,8:00p,New Jersey Nets,83,Chicago Bulls,106,Box Score,,20592,
Sat Mar 27 2010,10:30p,Dallas Mavericks,111,Golden State Warriors,90,Box Score,,19104,
Sat Mar 27 2010,8:30p,Los Angeles Lakers,109,Houston Rockets,101,Box Score,,18583,
Sat Mar 27 2010,8:00p,Portland Trail Blazers,112,New Orleans Hornets,101,Box Score,,16475,
Sat Mar 27 2010,7:00p,Utah Jazz,103,Washington Wizards,87,Box Score,,15312,
Sun Mar 28 2010,3:30p,Indiana Pacers,84,Atlanta Hawks,94,Box Score,,16646,
Sun Mar 28 2010,8:00p,San Antonio Spurs,94,Boston Celtics,73,Box Score,,18624,
Sun Mar 28 2010,3:00p,Sacramento Kings,90,Cleveland Cavaliers,97,Box Score,,20562,
Sun Mar 28 2010,6:00p,Chicago Bulls,110,Detroit Pistons,103,Box Score,,22076,
Sun Mar 28 2010,9:30p,Golden State Warriors,121,Los Angeles Clippers,103,Box Score,,17868,
Sun Mar 28 2010,6:00p,Toronto Raptors,94,Miami Heat,97,Box Score,,19600,
Sun Mar 28 2010,3:00p,Memphis Grizzlies,103,Milwaukee Bucks,108,Box Score,OT,17008,
Sun Mar 28 2010,7:00p,Phoenix Suns,111,Minnesota Timberwolves,105,Box Score,,16668,
Sun Mar 28 2010,7:00p,Portland Trail Blazers,92,Oklahoma City Thunder,87,Box Score,,18203,
